User  ID,Emotion
1,Happy
1,Happy
1,Angry
1,Angry
1,Happy
1,Angry
1,Happy
1,Angry
1,Angry
1,Happy
1,Angry
1,Happy
1,Happy
1,Angry
1,Happy
1,Angry
1,Happy
1,Angry
1,Sad
1,Angry
1,Happy
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Happy
1,Happy
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Happy
1,Happy
1,Sad
1,Happy
1,Angry
1,Angry
1,Sad
1,Happy
1,Sad
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Sad
1,Happy
1,Happy
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Angry
1,Happy
1,Happy
1,Angry
1,Happy
1,Angry
1,Happy
1,Happy
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Happy
1,Angry
1,Angry
1,Angry
1,Happy
1,Happy
1,Angry
1,Angry
1,Happy
1,Happy
1,Happy
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Angry
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Angry
1,Sad
1,Sad
1,Sad
1,Angry
1,Angry
1,Sad
1,Angry
1,Angry
1,Happy
1,Angry
1,Angry
1,Happy
1,Angry
1,Happy
1,Angry
1,Sad
1,Angry
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Angry
1,Angry
1,Sad
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Sad
1,Angry
1,Sad
1,Sad
1,Angry
1,Angry
1,Sad
1,Sad
1,Angry
1,Angry
1,Sad
1,Sad
1,Sad
1,Angry
1,Angry
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Happy
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Angry
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Fear
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Happy
1,Angry
1,Sad
1,Happy
1,Happy
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Sad
1,Happy
1,Happy
1,Sad
1,Happy
1,Sad
1,Sad
1,Happy
1,Happy
1,Fear
1,Fear
1,Fear
1,Angry
1,Happy
1,Angry
1,Fear
1,Angry
1,Sad
1,Angry
1,Happy
1,Sad
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Fear
1,Angry
1,Angry
1,Fear
1,Angry
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Happy
1,Sad
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Sad
1,Angry
1,Sad
1,Happy
1,Happy
1,Sad
1,Sad
1,Angry
1,Happy
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Sad
1,Angry
1,Sad
1,Happy
1,Sad
1,Happy
1,Angry
1,Happy
1,Sad
1,Sad
1,Happy
1,Sad
1,Fear
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Angry
1,Angry
1,Sad
1,Angry
1,Sad
1,Angry
1,Sad
1,Sad
1,Angry
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
